FILENAME,ACQUISITION TIME,DAY OR NIGHT,MIN TEMPERATURE,MAX TEMPERATURE,MEAN TEMPERATURE,STD OF TEMPERATURE
clipped_day_MOD11B3.A2003001.h19v03.006.2015182075432.tif,2003-01-01,day,265.7799987792969,269.91998291015625,267.982666015625,1.1489078998565674
clipped_day_MOD11B3.A2003032.h19v03.006.2015184015058.tif,2003-02-01,day,268.47998046875,270.6399841308594,269.6906433105469,0.6853481531143188
clipped_day_MOD11B3.A2003060.h19v03.006.2015187211147.tif,2003-03-01,day,280.6999816894531,283.7200012207031,282.2906494140625,0.7623468637466431
clipped_day_MOD11B3.A2003091.h19v03.006.2015195132841.tif,2003-04-01,day,289.8999938964844,294.3599853515625,292.2933349609375,1.339524269104004
clipped_day_MOD11B3.A2003121.h19v03.006.2015196220713.tif,2003-05-01,day,296.8599853515625,301.1000061035156,299.5706481933594,1.0997467041015625
clipped_day_MOD11B3.A2003152.h19v03.006.2015198043829.tif,2003-06-01,day,299.4599914550781,304.5199890136719,301.77996826171875,1.48976731300354
clipped_day_MOD11B3.A2003182.h19v03.006.2015202145449.tif,2003-07-01,day,299.82000732421875,304.29998779296875,302.4613037109375,1.4677023887634277
clipped_day_MOD11B3.A2003213.h19v03.006.2015204081020.tif,2003-08-01,day,297.1600036621094,301.8399963378906,299.9120178222656,1.5171680450439453
clipped_day_MOD11B3.A2003244.h19v03.006.2015205151508.tif,2003-09-01,day,291.55999755859375,295.05999755859375,293.4667053222656,1.1645605564117432
clipped_day_MOD11B3.A2003274.h19v03.006.2015207181048.tif,2003-10-01,day,279.1199951171875,280.739990234375,280.1133117675781,0.4922681748867035
clipped_day_MOD11B3.A2003305.h19v03.006.2015209120958.tif,2003-11-01,day,279.55999755859375,280.8999938964844,280.3546142578125,0.38167762756347656
clipped_day_MOD11B3.A2003335.h19v03.006.2015211013811.tif,2003-12-01,day,273.3399963378906,275.91998291015625,274.7746887207031,0.7436632513999939
clipped_day_MOD11B3.A2004001.h19v03.006.2015213002226.tif,2004-01-01,day,260.3800048828125,269.2200012207031,265.6866760253906,2.2458579540252686
clipped_day_MOD11B3.A2004032.h19v03.006.2015216221800.tif,2004-02-01,day,269.5,272.1399841308594,270.8399963378906,0.6674097180366516
clipped_day_MOD11B3.A2004061.h19v03.006.2015218011502.tif,2004-03-01,day,276.79998779296875,282.2599792480469,280.22265625,1.463308334350586
clipped_day_MOD11B3.A2004092.h19v03.006.2015219145030.tif,2004-04-01,day,289.67999267578125,293.7200012207031,291.7613220214844,1.1107128858566284
clipped_day_MOD11B3.A2004122.h19v03.006.2015220231734.tif,2004-05-01,day,292.1999816894531,296.94000244140625,294.5986328125,1.5019900798797607
clipped_day_MOD11B3.A2004153.h19v03.006.2015224032541.tif,2004-06-01,day,294.55999755859375,300.1600036621094,296.7986755371094,1.5106114149093628
clipped_day_MOD11B3.A2004183.h19v03.006.2015227142443.tif,2004-07-01,day,297.5199890136719,301.1000061035156,298.9639587402344,1.0080046653747559
clipped_day_MOD11B3.A2004214.h19v03.006.2015228190040.tif,2004-08-01,day,298.6999816894531,302.3599853515625,300.21197509765625,1.1950321197509766
clipped_day_MOD11B3.A2004245.h19v03.006.2015231151850.tif,2004-09-01,day,292.5199890136719,296.6199951171875,294.6360168457031,1.1295597553253174
clipped_day_MOD11B3.A2004275.h19v03.006.2015233155058.tif,2004-10-01,day,286.29998779296875,288.3800048828125,287.2106628417969,0.6640004515647888
clipped_day_MOD11B3.A2004306.h19v03.006.2015237230741.tif,2004-11-01,day,275.1399841308594,280.1600036621094,277.3946533203125,1.2749826908111572
clipped_day_MOD11B3.A2004336.h19v03.006.2015240192218.tif,2004-12-01,day,272.3599853515625,276.6399841308594,275.1524963378906,1.4051353931427002
clipped_day_MOD11B3.A2005001.h19v03.006.2015243150851.tif,2005-01-01,day,274.0,276.97998046875,275.5159912109375,0.7898055911064148
clipped_day_MOD11B3.A2005032.h19v03.006.2015244183521.tif,2005-02-01,day,266.5199890136719,269.2200012207031,267.86663818359375,0.6589983701705933
clipped_day_MOD11B3.A2005060.h19v03.006.2015246163539.tif,2005-03-01,day,277.1999816894531,282.739990234375,279.57464599609375,1.595971703529358
clipped_day_MOD11B3.A2005091.h19v03.006.2015248154134.tif,2005-04-01,day,290.239990234375,293.67999267578125,291.8586730957031,0.8934550881385803
clipped_day_MOD11B3.A2005121.h19v03.006.2015252170612.tif,2005-05-01,day,296.5,301.1199951171875,298.7706604003906,1.4637655019760132
clipped_day_MOD11B3.A2005152.h19v03.006.2015254205226.tif,2005-06-01,day,298.0799865722656,303.94000244140625,300.47467041015625,1.7283015251159668
clipped_day_MOD11B3.A2005182.h19v03.006.2015256153005.tif,2005-07-01,day,300.32000732421875,305.7799987792969,303.5266418457031,1.536394715309143
clipped_day_MOD11B3.A2005213.h19v03.006.2015258205103.tif,2005-08-01,day,298.6999816894531,302.94000244140625,300.6666259765625,1.0794295072555542
clipped_day_MOD11B3.A2005244.h19v03.006.2015262020542.tif,2005-09-01,day,296.1399841308594,298.8999938964844,297.6693420410156,0.7286834120750427
clipped_day_MOD11B3.A2005274.h19v03.006.2015265175959.tif,2005-10-01,day,286.6399841308594,288.7200012207031,287.6879577636719,0.5730314254760742
clipped_day_MOD11B3.A2005305.h19v03.006.2015268164035.tif,2005-11-01,day,276.91998291015625,279.29998779296875,278.1893005371094,0.67771977186203
clipped_day_MOD11B3.A2005335.h19v03.006.2015271023613.tif,2005-12-01,day,-1.0,-1.0,-1.0,-1.0
clipped_day_MOD11B3.A2006001.h19v03.006.2015274075535.tif,2006-01-01,day,258.0799865722656,261.4599914550781,259.4959716796875,1.056739330291748
clipped_day_MOD11B3.A2006032.h19v03.006.2015278230613.tif,2006-02-01,day,265.8999938964844,271.2599792480469,268.2786560058594,1.258663535118103
clipped_day_MOD11B3.A2006060.h19v03.006.2015286185644.tif,2006-03-01,day,273.55999755859375,277.9599914550781,275.73333740234375,1.3658040761947632
clipped_day_MOD11B3.A2006091.h19v03.006.2015289041608.tif,2006-04-01,day,288.6600036621094,293.32000732421875,290.96533203125,1.2518669366836548
clipped_day_MOD11B3.A2006121.h19v03.006.2015292000102.tif,2006-05-01,day,295.0,298.8599853515625,296.8880310058594,1.2673076391220093
clipped_day_MOD11B3.A2006152.h19v03.006.2015294013501.tif,2006-06-01,day,298.8399963378906,304.32000732421875,300.9493103027344,1.300912618637085
clipped_day_MOD11B3.A2006182.h19v03.006.2015295105206.tif,2006-07-01,day,304.1000061035156,309.41998291015625,306.4613342285156,1.486818552017212
clipped_day_MOD11B3.A2006213.h19v03.006.2015299195930.tif,2006-08-01,day,294.0,300.1999816894531,297.0866394042969,1.6246341466903687
clipped_day_MOD11B3.A2006244.h19v03.006.2015300192326.tif,2006-09-01,day,294.47998046875,297.3399963378906,295.6600036621094,0.7847554087638855
clipped_day_MOD11B3.A2006274.h19v03.006.2015302085403.tif,2006-10-01,day,284.8999938964844,287.1399841308594,286.1959533691406,0.6893162727355957
clipped_day_MOD11B3.A2006305.h19v03.006.2015304135702.tif,2006-11-01,day,279.3599853515625,282.91998291015625,281.2946472167969,1.0710147619247437
clipped_day_MOD11B3.A2006335.h19v03.006.2015307064126.tif,2006-12-01,day,276.3399963378906,279.3599853515625,278.21197509765625,0.8741576671600342
clipped_day_MOD11B3.A2007001.h19v03.006.2015309180854.tif,2007-01-01,day,271.6199951171875,276.82000732421875,274.2786865234375,1.1412853002548218
clipped_day_MOD11B3.A2007032.h19v03.006.2015310235348.tif,2007-02-01,day,269.4599914550781,272.94000244140625,271.8919982910156,0.7895240187644958
clipped_day_MOD11B3.A2007060.h19v03.006.2015312114243.tif,2007-03-01,day,286.1399841308594,289.41998291015625,287.7173156738281,0.979193389415741
clipped_day_MOD11B3.A2007091.h19v03.006.2015314212831.tif,2007-04-01,day,290.79998779296875,295.41998291015625,292.6373291015625,1.1025503873825073
clipped_day_MOD11B3.A2007121.h19v03.006.2015317172138.tif,2007-05-01,day,298.1399841308594,301.8399963378906,299.6653137207031,1.080287218093872
clipped_day_MOD11B3.A2007152.h19v03.006.2015318215458.tif,2007-06-01,day,298.7599792480469,303.97998046875,301.5199890136719,1.8450361490249634
clipped_day_MOD11B3.A2007182.h19v03.006.2015321044119.tif,2007-07-01,day,301.7599792480469,306.94000244140625,303.81866455078125,1.5314770936965942
clipped_day_MOD11B3.A2007213.h19v03.006.2015322142527.tif,2007-08-01,day,297.0,301.239990234375,298.9466857910156,1.4175597429275513
clipped_day_MOD11B3.A2007244.h19v03.006.2015324043031.tif,2007-09-01,day,290.3999938964844,293.1000061035156,291.88531494140625,0.727755069732666
clipped_day_MOD11B3.A2007274.h19v03.006.2015328131156.tif,2007-10-01,day,284.79998779296875,287.3599853515625,285.9293212890625,0.7156813144683838
clipped_day_MOD11B3.A2007305.h19v03.006.2015328140534.tif,2007-11-01,day,274.8800048828125,277.82000732421875,276.3826904296875,0.8507556319236755
clipped_day_MOD11B3.A2007335.h19v03.006.2015330011620.tif,2007-12-01,day,-1.0,-1.0,-1.0,-1.0
clipped_day_MOD11B3.A2008001.h19v03.006.2015338144031.tif,2008-01-01,day,269.6199951171875,275.2200012207031,273.5559997558594,1.3152495622634888
clipped_day_MOD11B3.A2008032.h19v03.006.2015341155200.tif,2008-02-01,day,275.5799865722656,278.3800048828125,276.48797607421875,0.8458787202835083
clipped_day_MOD11B3.A2008061.h19v03.006.2015344073904.tif,2008-03-01,day,280.0799865722656,284.44000244140625,282.6133117675781,1.0704967975616455
clipped_day_MOD11B3.A2008092.h19v03.006.2015349041020.tif,2008-04-01,day,289.97998046875,294.0199890136719,291.7106628417969,1.0730633735656738
clipped_day_MOD11B3.A2008122.h19v03.006.2015350094626.tif,2008-05-01,day,294.29998779296875,298.6399841308594,296.2253112792969,1.0968680381774902
clipped_day_MOD11B3.A2008153.h19v03.006.2015351094558.tif,2008-06-01,day,300.17999267578125,304.3800048828125,301.6653137207031,1.3068716526031494
clipped_day_MOD11B3.A2008183.h19v03.006.2015357182233.tif,2008-07-01,day,298.94000244140625,304.2599792480469,301.2613220214844,1.7052114009857178
clipped_day_MOD11B3.A2008214.h19v03.006.2015357195413.tif,2008-08-01,day,297.44000244140625,300.5799865722656,299.1466369628906,0.9649733901023865
clipped_day_MOD11B3.A2008245.h19v03.006.2015357223734.tif,2008-09-01,day,292.3800048828125,297.1600036621094,294.55328369140625,1.3494040966033936
clipped_day_MOD11B3.A2008275.h19v03.006.2015362010851.tif,2008-10-01,day,285.3800048828125,287.7200012207031,286.7959899902344,0.7614083290100098
clipped_day_MOD11B3.A2008306.h19v03.006.2015364131659.tif,2008-11-01,day,278.5199890136719,281.67999267578125,280.4132995605469,0.8951919078826904
clipped_day_MOD11B3.A2008336.h19v03.006.2016004221949.tif,2008-12-01,day,275.6399841308594,279.5400085449219,277.52667236328125,1.3402645587921143
clipped_day_MOD11B3.A2009001.h19v03.006.2016006042700.tif,2009-01-01,day,262.6199951171875,267.7799987792969,264.95733642578125,1.3761749267578125
clipped_day_MOD11B3.A2009032.h19v03.006.2016007100944.tif,2009-02-01,day,270.9599914550781,274.9599914550781,272.8906555175781,1.268317699432373
clipped_day_MOD11B3.A2009060.h19v03.006.2016008193123.tif,2009-03-01,day,280.1199951171875,283.3999938964844,281.6919860839844,0.8222180604934692
clipped_day_MOD11B3.A2009091.h19v03.006.2016011181503.tif,2009-04-01,day,292.67999267578125,295.7799987792969,294.4639892578125,0.858285129070282
clipped_day_MOD11B3.A2009121.h19v03.006.2016013134507.tif,2009-05-01,day,294.32000732421875,299.9599914550781,297.6693420410156,1.5370941162109375
clipped_day_MOD11B3.A2009152.h19v03.006.2016019182354.tif,2009-06-01,day,294.82000732421875,299.3800048828125,296.7947082519531,1.595181941986084
clipped_day_MOD11B3.A2009182.h19v03.006.2016019195237.tif,2009-07-01,day,297.2599792480469,301.3999938964844,299.3212890625,1.3853434324264526
clipped_day_MOD11B3.A2009213.h19v03.006.2016020010840.tif,2009-08-01,day,296.0199890136719,300.41998291015625,298.35198974609375,1.3410760164260864
clipped_day_MOD11B3.A2009244.h19v03.006.2016021120923.tif,2009-09-01,day,292.8599853515625,296.44000244140625,294.7733459472656,0.9039966464042664
clipped_day_MOD11B3.A2009274.h19v03.006.2016023051601.tif,2009-10-01,day,278.6199951171875,286.6999816894531,283.09600830078125,2.026991605758667
clipped_day_MOD11B3.A2009305.h19v03.006.2016024035656.tif,2009-11-01,day,276.1600036621094,279.3599853515625,278.38134765625,0.8896842002868652
clipped_day_MOD11B3.A2009335.h19v03.006.2016024225311.tif,2009-12-01,day,271.41998291015625,276.17999267578125,274.4306640625,1.2749682664871216
clipped_day_MOD11B3.A2010001.h19v03.006.2016034220707.tif,2010-01-01,day,256.2200012207031,260.1399841308594,258.3826599121094,1.0177305936813354
clipped_day_MOD11B3.A2010032.h19v03.006.2016034233813.tif,2010-02-01,day,270.41998291015625,273.7200012207031,271.90264892578125,0.8820860981941223
clipped_day_MOD11B3.A2010060.h19v03.006.2016035011812.tif,2010-03-01,day,277.9599914550781,280.7200012207031,279.38134765625,0.7430563569068909
clipped_day_MOD11B3.A2010091.h19v03.006.2016035084853.tif,2010-04-01,day,289.32000732421875,293.8999938964844,291.30401611328125,1.089689016342163
clipped_day_MOD11B3.A2010121.h19v03.006.2016039155820.tif,2010-05-01,day,291.3800048828125,297.1600036621094,295.00799560546875,1.3901689052581787
clipped_day_MOD11B3.A2010152.h19v03.006.2016040212538.tif,2010-06-01,day,297.5400085449219,303.2200012207031,300.3986511230469,1.7467907667160034
clipped_day_MOD11B3.A2010182.h19v03.006.2016041233049.tif,2010-07-01,day,302.8800048828125,308.05999755859375,305.2786560058594,1.4356670379638672
clipped_day_MOD11B3.A2010213.h19v03.006.2016043003459.tif,2010-08-01,day,297.94000244140625,302.2200012207031,299.638671875,1.3909523487091064
clipped_day_MOD11B3.A2010244.h19v03.006.2016044170650.tif,2010-09-01,day,289.7799987792969,293.0199890136719,291.49200439453125,0.9737002849578857
clipped_day_MOD11B3.A2010274.h19v03.006.2016045213718.tif,2010-10-01,day,283.2599792480469,285.55999755859375,284.2066650390625,0.6293575763702393
clipped_day_MOD11B3.A2010305.h19v03.006.2016047024114.tif,2010-11-01,day,275.6399841308594,284.0799865722656,281.1826477050781,2.4535915851593018
clipped_day_MOD11B3.A2010335.h19v03.006.2016048161956.tif,2010-12-01,day,261.41998291015625,265.0,263.48931884765625,0.9884408116340637
clipped_day_MOD11B3.A2011001.h19v03.006.2016053185800.tif,2011-01-01,day,264.6999816894531,273.7200012207031,267.0849914550781,2.7174603939056396
clipped_day_MOD11B3.A2011032.h19v03.006.2016053210202.tif,2011-02-01,day,266.17999267578125,269.2200012207031,267.9706726074219,0.8093752264976501
clipped_day_MOD11B3.A2011060.h19v03.006.2016053222355.tif,2011-03-01,day,279.79998779296875,283.1000061035156,281.61468505859375,0.861055850982666
clipped_day_MOD11B3.A2011091.h19v03.006.2016054184442.tif,2011-04-01,day,292.32000732421875,295.32000732421875,293.85467529296875,0.8821643590927124
clipped_day_MOD11B3.A2011121.h19v03.006.2016056190257.tif,2011-05-01,day,295.1600036621094,301.1199951171875,298.5666198730469,1.5402634143829346
clipped_day_MOD11B3.A2011152.h19v03.006.2016076151324.tif,2011-06-01,day,299.29998779296875,303.4599914550781,301.47601318359375,1.2368377447128296
clipped_day_MOD11B3.A2011182.h19v03.006.2016076164050.tif,2011-07-01,day,296.9599914550781,302.0199890136719,299.7760009765625,1.6067904233932495
clipped_day_MOD11B3.A2011213.h19v03.006.2016076180802.tif,2011-08-01,day,295.4599914550781,299.8599853515625,297.69464111328125,1.2560327053070068
clipped_day_MOD11B3.A2011244.h19v03.006.2016076193342.tif,2011-09-01,day,293.3999938964844,296.1999816894531,294.6226501464844,0.7198442220687866
clipped_day_MOD11B3.A2011274.h19v03.006.2016077171936.tif,2011-10-01,day,285.05999755859375,287.8999938964844,286.4773254394531,0.8249051570892334
clipped_day_MOD11B3.A2011305.h19v03.006.2016078181113.tif,2011-11-01,day,279.1600036621094,280.47998046875,279.9320068359375,0.3956936299800873
clipped_day_MOD11B3.A2011335.h19v03.006.2016079210520.tif,2011-12-01,day,-1.0,-1.0,-1.0,-1.0
clipped_day_MOD11B3.A2012001.h19v03.006.2016104175530.tif,2012-01-01,day,263.0,267.1199951171875,265.2893371582031,1.2104411125183105
clipped_day_MOD11B3.A2012032.h19v03.006.2016105144958.tif,2012-02-01,day,258.7200012207031,280.8399963378906,264.7720031738281,4.945262908935547
clipped_day_MOD11B3.A2012061.h19v03.006.2016107013404.tif,2012-03-01,day,282.9599914550781,285.739990234375,284.2560119628906,0.6680206656455994
clipped_day_MOD11B3.A2012092.h19v03.006.2016110153055.tif,2012-04-01,day,290.2599792480469,295.1000061035156,292.6946716308594,1.2926994562149048
clipped_day_MOD11B3.A2012122.h19v03.006.2016126190353.tif,2012-05-01,day,296.5400085449219,301.8800048828125,299.71466064453125,1.5741475820541382
clipped_day_MOD11B3.A2012153.h19v03.006.2016126192138.tif,2012-06-01,day,296.8599853515625,302.79998779296875,300.1519775390625,1.63443922996521
clipped_day_MOD11B3.A2012183.h19v03.006.2016131132833.tif,2012-07-01,day,300.3599853515625,306.5,303.0306396484375,1.6809505224227905
clipped_day_MOD11B3.A2012214.h19v03.006.2016131134433.tif,2012-08-01,day,298.3599853515625,301.7599792480469,299.99066162109375,1.0658036470413208
clipped_day_MOD11B3.A2012245.h19v03.006.2016131135806.tif,2012-09-01,day,292.32000732421875,294.7200012207031,293.7253112792969,0.696751594543457
clipped_day_MOD11B3.A2012275.h19v03.006.2016131140546.tif,2012-10-01,day,283.6000061035156,286.6999816894531,285.3599548339844,0.98408442735672
clipped_day_MOD11B3.A2012306.h19v03.006.2016131153349.tif,2012-11-01,day,280.1600036621094,283.5199890136719,282.2733154296875,0.9263122081756592
clipped_day_MOD11B3.A2012336.h19v03.006.2016138181728.tif,2012-12-01,day,267.17999267578125,275.2200012207031,270.6199951171875,2.2161242961883545
clipped_day_MOD11B3.A2013001.h19v03.006.2016155140440.tif,2013-01-01,day,261.2799987792969,268.8999938964844,264.9319763183594,2.130164384841919
clipped_day_MOD11B3.A2013032.h19v03.006.2016155151434.tif,2013-02-01,day,268.239990234375,277.3800048828125,272.6039733886719,2.355708122253418
clipped_day_MOD11B3.A2013060.h19v03.006.2016155164138.tif,2013-03-01,day,274.2799987792969,277.0400085449219,275.7933349609375,0.8175010681152344
clipped_day_MOD11B3.A2013091.h19v03.006.2016156173719.tif,2013-04-01,day,288.5,292.97998046875,291.3999938964844,1.4226162433624268
clipped_day_MOD11B3.A2013121.h19v03.006.2016158144021.tif,2013-05-01,day,296.55999755859375,301.1600036621094,299.1946716308594,1.2701400518417358
clipped_day_MOD11B3.A2013152.h19v03.006.2016161192646.tif,2013-06-01,day,298.3399963378906,304.2200012207031,301.4106750488281,1.8602609634399414
clipped_day_MOD11B3.A2013182.h19v03.006.2016163120131.tif,2013-07-01,day,299.7200012207031,303.67999267578125,301.73199462890625,1.298898696899414
clipped_day_MOD11B3.A2013213.h19v03.006.2016166211341.tif,2013-08-01,day,298.1399841308594,303.1399841308594,300.54931640625,1.447295069694519
clipped_day_MOD11B3.A2013244.h19v03.006.2016167140115.tif,2013-09-01,day,289.79998779296875,293.3599853515625,291.31201171875,1.1776976585388184
clipped_day_MOD11B3.A2013274.h19v03.006.2016173030537.tif,2013-10-01,day,284.91998291015625,287.6399841308594,286.2426452636719,0.7720064520835876
clipped_day_MOD11B3.A2013305.h19v03.006.2016174033415.tif,2013-11-01,day,277.1000061035156,279.1399841308594,278.21331787109375,0.6807698607444763
clipped_day_MOD11B3.A2013335.h19v03.006.2016179210618.tif,2013-12-01,day,270.29998779296875,272.55999755859375,271.5693054199219,0.6400397419929504
clipped_day_MOD11B3.A2014001.h19v03.006.2016197160038.tif,2014-01-01,day,264.1999816894531,272.1199951171875,269.02532958984375,2.437359571456909
clipped_day_MOD11B3.A2014032.h19v03.006.2016197170025.tif,2014-02-01,day,275.29998779296875,278.44000244140625,277.3253173828125,0.8810193538665771
clipped_day_MOD11B3.A2014060.h19v03.006.2016198072800.tif,2014-03-01,day,286.7599792480469,289.0799865722656,288.0173034667969,0.7412025928497314
clipped_day_MOD11B3.A2014091.h19v03.006.2016202203300.tif,2014-04-01,day,290.6000061035156,294.2799987792969,292.6426696777344,1.0715693235397339
clipped_day_MOD11B3.A2014121.h19v03.006.2016204001015.tif,2014-05-01,day,294.8599853515625,299.8999938964844,297.8626403808594,1.4638397693634033
clipped_day_MOD11B3.A2014152.h19v03.006.2016205022036.tif,2014-06-01,day,295.6399841308594,300.79998779296875,298.59600830078125,1.7017827033996582
clipped_day_MOD11B3.A2014182.h19v03.006.2016209170315.tif,2014-07-01,day,300.2200012207031,304.41998291015625,302.47601318359375,1.3868962526321411
clipped_day_MOD11B3.A2014213.h19v03.006.2016209180211.tif,2014-08-01,day,296.79998779296875,300.8999938964844,299.1253356933594,1.3391047716140747
clipped_day_MOD11B3.A2014244.h19v03.006.2016209184019.tif,2014-09-01,day,293.29998779296875,296.3800048828125,294.5560302734375,0.7930774092674255
clipped_day_MOD11B3.A2014274.h19v03.006.2016209224927.tif,2014-10-01,day,287.0799865722656,288.239990234375,287.6693115234375,0.3056650757789612
clipped_day_MOD11B3.A2014305.h19v03.006.2016210235035.tif,2014-11-01,day,279.4599914550781,283.8399963378906,281.7893371582031,1.676344871520996
clipped_day_MOD11B3.A2014335.h19v03.006.2016212044327.tif,2014-12-01,day,272.1000061035156,274.5,273.52001953125,0.7502912282943726
clipped_day_MOD11B3.A2015001.h19v03.006.2016222155524.tif,2015-01-01,day,273.1999816894531,274.6999816894531,274.1119689941406,0.44595178961753845
clipped_day_MOD11B3.A2015032.h19v03.006.2016222165108.tif,2015-02-01,day,274.44000244140625,276.79998779296875,275.6693420410156,0.7252692580223083
clipped_day_MOD11B3.A2015060.h19v03.006.2016222182804.tif,2015-03-01,day,285.2599792480469,288.44000244140625,286.7213134765625,0.8819534778594971
clipped_day_MOD11B3.A2015091.h19v03.006.2016222200842.tif,2015-04-01,day,290.1999816894531,294.1399841308594,291.9613342285156,1.2100569009780884
